"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"87292431588","87292431588_8618007","3","8618007","Tutuala","-8.39597","127.25923","ADM2","second-order administrative division","6295630|6255151|TL|LA|8618007","Earth|Oceania|East Timor|Lautém|Tutuala","1","1","1","Building Food Security and Resilience among rural households in Timor Leste","2010-01-01","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","311","Agriculture","Implementation","2009","2012","1895709.81245","1542538.21382","315951.635408","257089.702303"
"87292431588","87292431588_8629271","3","8629271","Viqueque","-8.85908","126.36972","ADM2","second-order administrative division","6295630|6255151|TL|VI|8629271","Earth|Oceania|East Timor|Viqueque|Viqueque","1","1","1","Building Food Security and Resilience among rural households in Timor Leste","2010-01-01","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","311","Agriculture","Implementation","2009","2012","1895709.81245","1542538.21382","315951.635408","257089.702303"
"87292191281","87292191281_8617857","3","8617857","Barique","-8.85472","126.06556","ADM2","second-order administrative division","6295630|6255151|TL|MT|8617857","Earth|Oceania|East Timor|Manatuto|Barique","1","1","1","Building Agribusiness Capacity in East Timor","2006-10-01","start-actual","2011-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2006","2011","6588619.70778","6374925.90773","2196206.56926","2124975.30258"
"87292191281","87292191281_8629266","3","8629266","Lospalos","-8.51821","126.9956","ADM2","second-order administrative division","6295630|6255151|TL|LA|8629266","Earth|Oceania|East Timor|Lautém|Lospalos","1","1","1","Building Agribusiness Capacity in East Timor","2006-10-01","start-actual","2011-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2006","2011","6588619.70778","6374925.90773","2196206.56926","2124975.30258"
"87292191281","87292191281_8617768","3","8617768","Maliana","-8.98333","125.21667","ADM2","second-order administrative division","6295630|6255151|TL|BO|8617768","Earth|Oceania|East Timor|Bobonaro|Maliana","1","1","1","Building Agribusiness Capacity in East Timor","2006-10-01","start-actual","2011-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2006","2011","6588619.70778","6374925.90773","2196206.56926","2124975.30258"
"87292511672","87292511672_8617908","3","8617908","Baucau","-8.46667","126.45","ADM2","second-order administrative division","6295630|6255151|TL|BA|8617908","Earth|Oceania|East Timor|Baucau|Baucau","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8629130","3","8629130","Laclo","-8.55","125.91667","ADM2","second-order administrative division","6295630|6255151|TL|MT|8629130","Earth|Oceania|East Timor|Manatuto|Laclo","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8617911","3","8617911","Laga","-8.47411","126.59228","ADM2","second-order administrative division","6295630|6255151|TL|BA|8617911","Earth|Oceania|East Timor|Baucau|Laga","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8628948","3","8628948","Laleia","-8.53333","126.16667","ADM2","second-order administrative division","6295630|6255151|TL|MT|8628948","Earth|Oceania|East Timor|Manatuto|Laleia","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8617922","3","8617922","Lautem","-8.36514","126.90389","ADM2","second-order administrative division","6295630|6255151|TL|LA|8617922","Earth|Oceania|East Timor|Lautém|Lautem","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8618003","3","8618003","Manatuto","-8.52207","126.01516","ADM2","second-order administrative division","6295630|6255151|TL|MT|8618003","Earth|Oceania|East Timor|Manatuto|Manatuto","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8618007","3","8618007","Tutuala","-8.39597","127.25923","ADM2","second-order administrative division","6295630|6255151|TL|LA|8618007","Earth|Oceania|East Timor|Lautém|Tutuala","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
"87292511672","87292511672_8617914","3","8617914","Vemasse","-8.51036","126.20823","ADM2","second-order administrative division","6295630|6255151|TL|BA|8617914","Earth|Oceania|East Timor|Baucau|Vemasse","1","1","1","Increase productivity and access to markets of fishing products.","2008-10-01","start-actual","2011-10-01","end-actual","Spanish Agency for International Development Cooperation","ESP","Timor-Leste","TLS","313","Fishing","Completion","2008","2011","313195.741503","","39149.4676879",""
