"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"87292431586","87292431586_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292431600","87292431600_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292431612","87292431612_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292441819","87292441819_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292455364","87292455364_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292455929","87292455929_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292461638","87292461638_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292461678","87292461678_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292463792","87292463792_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292471702","87292471702_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292481529","87292481529_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292481535","87292481535_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292481766","87292481766_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292495938","87292495938_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292495983","87292495983_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292511668","87292511668_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292511671","87292511671_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292511674","87292511674_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292511675","87292511675_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292514442","87292514442_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292611854","87292611854_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292645448","87292645448_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292651547","87292651547_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292811831","87292811831_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292821847","87292821847_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292844687","87292844687_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292861558","87292861558_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292861563","87292861563_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292861565","87292861565_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292861566","87292861566_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292861567","87292861567_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891598","87292891598_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891616","87292891616_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891639","87292891639_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891645","87292891645_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891646","87292891646_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891651","87292891651_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"87292891653","87292891653_1649538","4","1649538","Baucau","-8.54167","126.475","ADM1","first-order administrative division","6295630|6255151|TL|BA","Earth|Oceania|East Timor|Baucau","1","1"
"872921011823","872921011823_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292191182","87292191182_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292191220","87292191220_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292191301","87292191301_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292191397","87292191397_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292191426","87292191426_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292361440","87292361440_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292361442","87292361442_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292381483","87292381483_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292391461","87292391461_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292401912","87292401912_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292431574","87292431574_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292431584","87292431584_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292431586","87292431586_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292431600","87292431600_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292431612","87292431612_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292461638","87292461638_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292463792","87292463792_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292471522","87292471522_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292471699","87292471699_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292471702","87292471702_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292481529","87292481529_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292481534","87292481534_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292481535","87292481535_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292481766","87292481766_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292511676","87292511676_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292611854","87292611854_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292651547","87292651547_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292811831","87292811831_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292821847","87292821847_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292844687","87292844687_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292861558","87292861558_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292861563","87292861563_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292861565","87292861565_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292861567","87292861567_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292891598","87292891598_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292891616","87292891616_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292891639","87292891639_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"87292891646","87292891646_1648513","4","1648513","Bobonaro","-8.95","125.21667","ADM1","first-order administrative division","6295630|6255151|TL|BO","Earth|Oceania|East Timor|Bobonaro","1","1"
"872921011823","872921011823_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292191220","87292191220_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292191356","87292191356_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292191397","87292191397_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292361440","87292361440_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292361442","87292361442_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292381483","87292381483_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292401912","87292401912_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292411457","87292411457_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292411700","87292411700_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292431574","87292431574_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292431584","87292431584_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292431586","87292431586_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292431600","87292431600_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292431612","87292431612_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292461638","87292461638_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292463792","87292463792_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292471699","87292471699_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292471702","87292471702_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292481529","87292481529_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292481534","87292481534_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292481535","87292481535_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292511676","87292511676_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292611854","87292611854_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292645448","87292645448_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292811831","87292811831_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292821847","87292821847_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292844687","87292844687_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292861558","87292861558_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292861563","87292861563_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292861565","87292861565_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292861566","87292861566_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292861567","87292861567_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891598","87292891598_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891616","87292891616_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891639","87292891639_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891645","87292891645_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891646","87292891646_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"87292891651","87292891651_1639462","4","1639462","Cova Lima","-9.26667","125.25","ADM1","first-order administrative division","6295630|6255151|TL|CO","Earth|Oceania|East Timor|Cova Lima","1","1"
"872921011823","872921011823_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191125","87292191125_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191136","87292191136_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191181","87292191181_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191231","87292191231_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191277","87292191277_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191301","87292191301_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191302","87292191302_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191356","87292191356_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191360","87292191360_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191395","87292191395_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191397","87292191397_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191419","87292191419_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191422","87292191422_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191424","87292191424_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191425","87292191425_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191427","87292191427_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191429","87292191429_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292191431","87292191431_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292381464","87292381464_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292385387","87292385387_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292391461","87292391461_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292391491","87292391491_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292391559","87292391559_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292401931","87292401931_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292401932","87292401932_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292401934","87292401934_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292403012","87292403012_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292411769","87292411769_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292411772","87292411772_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292411897","87292411897_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431571","87292431571_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431574","87292431574_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431584","87292431584_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431586","87292431586_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431600","87292431600_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431612","87292431612_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431621","87292431621_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292431633","87292431633_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292434915","87292434915_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
"87292455343","87292455343_1645456","4","1645456","Díli","-8.55","125.66667","ADM1","first-order administrative division","6295630|6255151|TL|DI","Earth|Oceania|East Timor|Díli","1","1"
